datetime,curah_hujan
02-09-2012,0
03-09-2012,0
04-09-2012,0
05-09-2012,0
06-09-2012,0
07-09-2012,0
08-09-2012,0
09-09-2012,0
10-09-2012,0
11-09-2012,0
12-09-2012,0
13-09-2012,0
14-09-2012,0
15-09-2012,0
16-09-2012,0
17-09-2012,0
18-09-2012,0
19-09-2012,0
20-09-2012,0
21-09-2012,0
22-09-2012,19.2
23-09-2012,0
24-09-2012,0.3
25-09-2012,0
26-09-2012,0
27-09-2012,0
28-09-2012,0
29-09-2012,0
30-09-2012,0
01-10-2012,0
02-10-2012,0
03-10-2012,12.5
04-10-2012,5.2
05-10-2012,0
06-10-2012,0
07-10-2012,0
08-10-2012,0
09-10-2012,0
10-10-2012,0
11-10-2012,0
12-10-2012,0
13-10-2012,0
14-10-2012,0
15-10-2012,0
16-10-2012,0
17-10-2012,0
18-10-2012,0
19-10-2012,1.1
20-10-2012,0
21-10-2012,0
22-10-2012,0
23-10-2012,0
24-10-2012,0
25-10-2012,0
26-10-2012,0
27-10-2012,0.4
28-10-2012,0
29-10-2012,0.2
30-10-2012,0.8
31-10-2012,0
01-11-2012,0
02-11-2012,1
03-11-2012,0.9
04-11-2012,2.3
05-11-2012,0.4
06-11-2012,0
07-11-2012,1.2
08-11-2012,7.2
09-11-2012,0
10-11-2012,0
11-11-2012,0
12-11-2012,20.7
13-11-2012,1.2
14-11-2012,0
15-11-2012,0
16-11-2012,0
17-11-2012,6.6
18-11-2012,105.2
19-11-2012,58.6
20-11-2012,0
21-11-2012,7.4
22-11-2012,13.6
23-11-2012,41.7
24-11-2012,9.4
25-11-2012,0
26-11-2012,6.4
27-11-2012,0
28-11-2012,0
29-11-2012,2.4
30-11-2012,28.5
01-12-2012,0
02-12-2012,1.5
03-12-2012,0
04-12-2012,1.8
05-12-2012,12
06-12-2012,4.3
07-12-2012,3
08-12-2012,0
09-12-2012,0
10-12-2012,8888
11-12-2012,3.2
12-12-2012,0
13-12-2012,2.5
14-12-2012,15.6
15-12-2012,0
16-12-2012,0
17-12-2012,3.7
18-12-2012,12
19-12-2012,0
20-12-2012,8888
21-12-2012,45.7
22-12-2012,42.2
23-12-2012,0.7
24-12-2012,0
25-12-2012,54.2
26-12-2012,0
27-12-2012,0
28-12-2012,17.6
29-12-2012,3
30-12-2012,1.1
31-12-2012,0
